accessionNumber,cik10,company_name,download_url,filingDate,primaryDocument,saved_path,ticker
0001281761-24-000097,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176124000097/rf-20240930.htm,2024-11-05,rf-20240930.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2024_10-Q_2024-11-05_0001281761-24-000097.htm,RF
0001281761-24-000062,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176124000062/rf-20240630.htm,2024-08-06,rf-20240630.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2024_10-Q_2024-08-06_0001281761-24-000062.htm,RF
0001281761-24-000032,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176124000032/rf-20240331.htm,2024-05-07,rf-20240331.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2024_10-Q_2024-05-07_0001281761-24-000032.htm,RF
0001281761-23-000057,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176123000057/rf-20230930.htm,2023-11-07,rf-20230930.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2023_10-Q_2023-11-07_0001281761-23-000057.htm,RF
0001281761-23-000045,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176123000045/rf-20230630.htm,2023-08-08,rf-20230630.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2023_10-Q_2023-08-08_0001281761-23-000045.htm,RF
0001281761-23-000032,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176123000032/rf-20230331.htm,2023-05-05,rf-20230331.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2023_10-Q_2023-05-05_0001281761-23-000032.htm,RF
0001281761-22-000060,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176122000060/rf-20220930.htm,2022-11-03,rf-20220930.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2022_10-Q_2022-11-03_0001281761-22-000060.htm,RF
0001281761-22-000046,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176122000046/rf-20220630.htm,2022-08-05,rf-20220630.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2022_10-Q_2022-08-05_0001281761-22-000046.htm,RF
0001281761-22-000030,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176122000030/rf-20220331.htm,2022-05-06,rf-20220331.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2022_10-Q_2022-05-06_0001281761-22-000030.htm,RF
0000720005-25-000072,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000525000072/rjf-20250630.htm,2025-08-06,rjf-20250630.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2025_10-Q_2025-08-06_0000720005-25-000072.htm,RJF
0000720005-25-000053,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000525000053/rjf-20250331.htm,2025-05-07,rjf-20250331.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2025_10-Q_2025-05-07_0000720005-25-000053.htm,RJF
0000720005-25-000025,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000525000025/rjf-20241231.htm,2025-02-07,rjf-20241231.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2025_10-Q_2025-02-07_0000720005-25-000025.htm,RJF
0000720005-24-000051,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000524000051/rjf-20240630.htm,2024-08-06,rjf-20240630.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2024_10-Q_2024-08-06_0000720005-24-000051.htm,RJF
0000720005-24-000034,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000524000034/rjf-20240331.htm,2024-05-07,rjf-20240331.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2024_10-Q_2024-05-07_0000720005-24-000034.htm,RJF
0000720005-24-000019,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000524000019/rjf-20231231.htm,2024-02-07,rjf-20231231.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2024_10-Q_2024-02-07_0000720005-24-000019.htm,RJF
0000720005-23-000063,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000523000063/rjf-20230630.htm,2023-08-04,rjf-20230630.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2023_10-Q_2023-08-04_0000720005-23-000063.htm,RJF
0000720005-23-000043,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000523000043/rjf-20230331.htm,2023-05-08,rjf-20230331.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2023_10-Q_2023-05-08_0000720005-23-000043.htm,RJF
0000720005-23-000022,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000523000022/rjf-20221231.htm,2023-02-03,rjf-20221231.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2023_10-Q_2023-02-03_0000720005-23-000022.htm,RJF
0000720005-22-000044,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000522000044/rjf-20220630.htm,2022-08-08,rjf-20220630.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2022_10-Q_2022-08-08_0000720005-22-000044.htm,RJF
0000720005-22-000027,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000522000027/rjf-20220331.htm,2022-05-09,rjf-20220331.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2022_10-Q_2022-05-09_0000720005-22-000027.htm,RJF
0000720005-22-000010,0000720005,RAYMOND JAMES FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/720005/000072000522000010/rjf-20211231.htm,2022-02-08,rjf-20211231.htm,sec_10q\RJF\RAYMOND JAMES FINANCIAL INC\2022_10-Q_2022-02-08_0000720005-22-000010.htm,RJF
0001628280-25-049927,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000162828025049927/rl-20250927.htm,2025-11-06,rl-20250927.htm,sec_10q\RL\RALPH LAUREN CORP\2025_10-Q_2025-11-06_0001628280-25-049927.htm,RL
0001037038-25-000018,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703825000018/rl-20250628.htm,2025-08-07,rl-20250628.htm,sec_10q\RL\RALPH LAUREN CORP\2025_10-Q_2025-08-07_0001037038-25-000018.htm,RL
0001037038-25-000007,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703825000007/rl-20241228.htm,2025-02-06,rl-20241228.htm,sec_10q\RL\RALPH LAUREN CORP\2025_10-Q_2025-02-06_0001037038-25-000007.htm,RL
0001037038-24-000029,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703824000029/rl-20240928.htm,2024-11-07,rl-20240928.htm,sec_10q\RL\RALPH LAUREN CORP\2024_10-Q_2024-11-07_0001037038-24-000029.htm,RL
0001037038-24-000022,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703824000022/rl-20240629.htm,2024-08-07,rl-20240629.htm,sec_10q\RL\RALPH LAUREN CORP\2024_10-Q_2024-08-07_0001037038-24-000022.htm,RL
0001037038-24-000008,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703824000008/rl-20231230.htm,2024-02-08,rl-20231230.htm,sec_10q\RL\RALPH LAUREN CORP\2024_10-Q_2024-02-08_0001037038-24-000008.htm,RL
0001037038-23-000030,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703823000030/rl-20230930.htm,2023-11-08,rl-20230930.htm,sec_10q\RL\RALPH LAUREN CORP\2023_10-Q_2023-11-08_0001037038-23-000030.htm,RL
0001037038-23-000023,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703823000023/rl-20230701.htm,2023-08-10,rl-20230701.htm,sec_10q\RL\RALPH LAUREN CORP\2023_10-Q_2023-08-10_0001037038-23-000023.htm,RL
0001037038-23-000009,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703823000009/rl-20221231.htm,2023-02-09,rl-20221231.htm,sec_10q\RL\RALPH LAUREN CORP\2023_10-Q_2023-02-09_0001037038-23-000009.htm,RL
0001037038-22-000031,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703822000031/rl-20221001.htm,2022-11-10,rl-20221001.htm,sec_10q\RL\RALPH LAUREN CORP\2022_10-Q_2022-11-10_0001037038-22-000031.htm,RL
0001037038-22-000023,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703822000023/rl-20220702.htm,2022-08-09,rl-20220702.htm,sec_10q\RL\RALPH LAUREN CORP\2022_10-Q_2022-08-09_0001037038-22-000023.htm,RL
0001037038-22-000007,0001037038,RALPH LAUREN CORP,https://www.sec.gov/Archives/edgar/data/1037038/000103703822000007/rl-20211225.htm,2022-02-03,rl-20211225.htm,sec_10q\RL\RALPH LAUREN CORP\2022_10-Q_2022-02-03_0001037038-22-000007.htm,RL
0001024478-25-000083,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447825000083/rok-20250630.htm,2025-08-06,rok-20250630.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2025_10-Q_2025-08-06_0001024478-25-000083.htm",ROK
0001024478-25-000035,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447825000035/rok-20250331.htm,2025-05-07,rok-20250331.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2025_10-Q_2025-05-07_0001024478-25-000035.htm",ROK
0001024478-25-000010,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447825000010/rok-20241231.htm,2025-02-10,rok-20241231.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2025_10-Q_2025-02-10_0001024478-25-000010.htm",ROK
0001024478-24-000088,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447824000088/rok-20240630.htm,2024-08-07,rok-20240630.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2024_10-Q_2024-08-07_0001024478-24-000088.htm",ROK
0001024478-24-000052,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447824000052/rok-20240331.htm,2024-05-07,rok-20240331.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2024_10-Q_2024-05-07_0001024478-24-000052.htm",ROK
0001024478-24-000008,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447824000008/rok-20231231.htm,2024-01-31,rok-20231231.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2024_10-Q_2024-01-31_0001024478-24-000008.htm",ROK
0001024478-23-000090,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447823000090/rok-20230630.htm,2023-08-01,rok-20230630.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2023_10-Q_2023-08-01_0001024478-23-000090.htm",ROK
0001024478-23-000044,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447823000044/rok-20230331.htm,2023-04-27,rok-20230331.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2023_10-Q_2023-04-27_0001024478-23-000044.htm",ROK
0001024478-23-000010,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447823000010/rok-20221231.htm,2023-01-26,rok-20221231.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2023_10-Q_2023-01-26_0001024478-23-000010.htm",ROK
0001024478-22-000063,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447822000063/rok-20220630.htm,2022-07-27,rok-20220630.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2022_10-Q_2022-07-27_0001024478-22-000063.htm",ROK
0001024478-22-000038,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447822000038/rok-20220331.htm,2022-05-03,rok-20220331.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2022_10-Q_2022-05-03_0001024478-22-000038.htm",ROK
0001024478-22-000010,0001024478,"ROCKWELL AUTOMATION, INC",https://www.sec.gov/Archives/edgar/data/1024478/000102447822000010/rok-20211231.htm,2022-01-27,rok-20211231.htm,"sec_10q\ROK\ROCKWELL AUTOMATION, INC\2022_10-Q_2022-01-27_0001024478-22-000010.htm",ROK
0000084839-25-000100,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483925000100/rol-20250930.htm,2025-10-30,rol-20250930.htm,sec_10q\ROL\ROLLINS INC\2025_10-Q_2025-10-30_0000084839-25-000100.htm,ROL
0000084839-25-000087,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483925000087/rol-20250630.htm,2025-07-24,rol-20250630.htm,sec_10q\ROL\ROLLINS INC\2025_10-Q_2025-07-24_0000084839-25-000087.htm,ROL
0000084839-25-000069,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483925000069/rol-20250331.htm,2025-04-24,rol-20250331.htm,sec_10q\ROL\ROLLINS INC\2025_10-Q_2025-04-24_0000084839-25-000069.htm,ROL
0000084839-24-000106,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483924000106/rol-20240930.htm,2024-10-24,rol-20240930.htm,sec_10q\ROL\ROLLINS INC\2024_10-Q_2024-10-24_0000084839-24-000106.htm,ROL
0000084839-24-000094,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483924000094/rol-20240630.htm,2024-07-25,rol-20240630.htm,sec_10q\ROL\ROLLINS INC\2024_10-Q_2024-07-25_0000084839-24-000094.htm,ROL
0000084839-24-000070,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483924000070/rol-20240331.htm,2024-04-25,rol-20240331.htm,sec_10q\ROL\ROLLINS INC\2024_10-Q_2024-04-25_0000084839-24-000070.htm,ROL
0000084839-23-000078,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483923000078/rol-20230930.htm,2023-10-26,rol-20230930.htm,sec_10q\ROL\ROLLINS INC\2023_10-Q_2023-10-26_0000084839-23-000078.htm,ROL
0000084839-23-000059,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483923000059/rol-20230630.htm,2023-07-27,rol-20230630.htm,sec_10q\ROL\ROLLINS INC\2023_10-Q_2023-07-27_0000084839-23-000059.htm,ROL
0000084839-23-000018,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483923000018/rol-20230331.htm,2023-04-27,rol-20230331.htm,sec_10q\ROL\ROLLINS INC\2023_10-Q_2023-04-27_0000084839-23-000018.htm,ROL
0000084839-22-000059,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483922000059/rol-20220930x10q.htm,2022-10-27,rol-20220930x10q.htm,sec_10q\ROL\ROLLINS INC\2022_10-Q_2022-10-27_0000084839-22-000059.htm,ROL
0000084839-22-000048,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483922000048/rol-20220630x10q.htm,2022-07-28,rol-20220630x10q.htm,sec_10q\ROL\ROLLINS INC\2022_10-Q_2022-07-28_0000084839-22-000048.htm,ROL
0000084839-22-000033,0000084839,ROLLINS INC,https://www.sec.gov/Archives/edgar/data/84839/000008483922000033/rol-20220331x10q.htm,2022-04-28,rol-20220331x10q.htm,sec_10q\ROL\ROLLINS INC\2022_10-Q_2022-04-28_0000084839-22-000033.htm,ROL
0000882835-25-000045,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283525000045/rop-20250930.htm,2025-10-31,rop-20250930.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2025_10-Q_2025-10-31_0000882835-25-000045.htm,ROP
0000882835-25-000036,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283525000036/rop-20250630.htm,2025-08-01,rop-20250630.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2025_10-Q_2025-08-01_0000882835-25-000036.htm,ROP
0000882835-25-000020,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283525000020/rop-20250331.htm,2025-05-02,rop-20250331.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2025_10-Q_2025-05-02_0000882835-25-000020.htm,ROP
0000882835-24-000044,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283524000044/rop-20240930.htm,2024-11-01,rop-20240930.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2024_10-Q_2024-11-01_0000882835-24-000044.htm,ROP
0000882835-24-000037,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283524000037/rop-20240630.htm,2024-08-01,rop-20240630.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2024_10-Q_2024-08-01_0000882835-24-000037.htm,ROP
0000882835-24-000018,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283524000018/rop-20240331.htm,2024-05-03,rop-20240331.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2024_10-Q_2024-05-03_0000882835-24-000018.htm,ROP
0000882835-23-000052,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283523000052/rop-20230930.htm,2023-11-02,rop-20230930.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2023_10-Q_2023-11-02_0000882835-23-000052.htm,ROP
0000882835-23-000045,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283523000045/rop-20230630.htm,2023-08-03,rop-20230630.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2023_10-Q_2023-08-03_0000882835-23-000045.htm,ROP
0000882835-23-000025,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283523000025/rop-20230331.htm,2023-05-03,rop-20230331.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2023_10-Q_2023-05-03_0000882835-23-000025.htm,ROP
0000882835-22-000072,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283522000072/rop-20220930.htm,2022-11-02,rop-20220930.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2022_10-Q_2022-11-02_0000882835-22-000072.htm,ROP
0000882835-22-000060,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283522000060/rop-20220630.htm,2022-08-03,rop-20220630.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2022_10-Q_2022-08-03_0000882835-22-000060.htm,ROP
0000882835-22-000025,0000882835,ROPER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/882835/000088283522000025/rop-20220331.htm,2022-05-04,rop-20220331.htm,sec_10q\ROP\ROPER TECHNOLOGIES INC\2022_10-Q_2022-05-04_0000882835-22-000025.htm,ROP
0000745732-25-000061,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573225000061/rost-20251101.htm,2025-12-10,rost-20251101.htm,"sec_10q\ROST\ROSS STORES, INC.\2025_10-Q_2025-12-10_0000745732-25-000061.htm",ROST
0000745732-25-000052,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573225000052/rost-20250802.htm,2025-09-10,rost-20250802.htm,"sec_10q\ROST\ROSS STORES, INC.\2025_10-Q_2025-09-10_0000745732-25-000052.htm",ROST
0000745732-25-000031,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573225000031/rost-20250503.htm,2025-06-11,rost-20250503.htm,"sec_10q\ROST\ROSS STORES, INC.\2025_10-Q_2025-06-11_0000745732-25-000031.htm",ROST
0000745732-24-000062,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573224000062/rost-20241102.htm,2024-12-11,rost-20241102.htm,"sec_10q\ROST\ROSS STORES, INC.\2024_10-Q_2024-12-11_0000745732-24-000062.htm",ROST
0000745732-24-000050,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573224000050/rost-20240803.htm,2024-09-11,rost-20240803.htm,"sec_10q\ROST\ROSS STORES, INC.\2024_10-Q_2024-09-11_0000745732-24-000050.htm",ROST
0000745732-24-000035,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573224000035/rost-20240504.htm,2024-06-12,rost-20240504.htm,"sec_10q\ROST\ROSS STORES, INC.\2024_10-Q_2024-06-12_0000745732-24-000035.htm",ROST
0000745732-23-000072,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573223000072/rost-20231028.htm,2023-12-06,rost-20231028.htm,"sec_10q\ROST\ROSS STORES, INC.\2023_10-Q_2023-12-06_0000745732-23-000072.htm",ROST
0000745732-23-000059,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573223000059/rost-20230729.htm,2023-09-06,rost-20230729.htm,"sec_10q\ROST\ROSS STORES, INC.\2023_10-Q_2023-09-06_0000745732-23-000059.htm",ROST
0000745732-23-000040,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573223000040/rost-20230429.htm,2023-06-07,rost-20230429.htm,"sec_10q\ROST\ROSS STORES, INC.\2023_10-Q_2023-06-07_0000745732-23-000040.htm",ROST
0000745732-22-000064,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573222000064/rost-20221029.htm,2022-12-07,rost-20221029.htm,"sec_10q\ROST\ROSS STORES, INC.\2022_10-Q_2022-12-07_0000745732-22-000064.htm",ROST
0000745732-22-000050,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573222000050/rost-20220730.htm,2022-09-07,rost-20220730.htm,"sec_10q\ROST\ROSS STORES, INC.\2022_10-Q_2022-09-07_0000745732-22-000050.htm",ROST
0000745732-22-000040,0000745732,"ROSS STORES, INC.",https://www.sec.gov/Archives/edgar/data/745732/000074573222000040/rost-20220430.htm,2022-06-08,rost-20220430.htm,"sec_10q\ROST\ROSS STORES, INC.\2022_10-Q_2022-06-08_0000745732-22-000040.htm",ROST
0001628280-25-047655,0001060391,"REPUBLIC SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1060391/000162828025047655/rsg-20250930.htm,2025-10-31,rsg-20250930.htm,"sec_10q\RSG\REPUBLIC SERVICES, INC.\2025_10-Q_2025-10-31_0001628280-25-047655.htm",RSG
0001060391-25-000216,0001060391,"REPUBLIC SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1060391/000106039125000216/rsg-20250630.htm,2025-07-30,rsg-20250630.htm,"sec_10q\RSG\REPUBLIC SERVICES, INC.\2025_10-Q_2025-07-30_0001060391-25-000216.htm",RSG
0001060391-25-000170,0001060391,"REPUBLIC SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1060391/000106039125000170/rsg-20250331.htm,2025-04-25,rsg-20250331.htm,"sec_10q\RSG\REPUBLIC SERVICES, INC.\2025_10-Q_2025-04-25_0001060391-25-000170.htm",RSG
0001060391-24-000324,0001060391,"REPUBLIC SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1060391/000106039124000324/rsg-20240930.htm,2024-10-30,rsg-20240930.htm,"sec_10q\RSG\REPUBLIC SERVICES, INC.\2024_10-Q_2024-10-30_0001060391-24-000324.htm",RSG
0001060391-24-000273,0001060391,"REPUBLIC SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1060391/000106039124000273/rsg-20240630.htm,2024-07-25,rsg-20240630.htm,"sec_10q\RSG\REPUBLIC SERVICES, INC.\2024_10-Q_2024-07-25_0001060391-24-000273.htm",RSG
